"时间","S1L Monitor: S1L Monitor (N)","S1R Monitor: S1R Monitor (N)","S2L Monitor: S2L Monitor (N)","S2R Monitor: S2R Monitor (N)","S3L Monitor: S3L Monitor (N)","S3R Monitor: S3R Monitor (N)"
1.9818999999997982,8516.271117988526,8568.87449124105,-3845.0648015657544,-3646.995288365105,-11660.809993355593,-11608.279830838012
1.9819999999997981,8533.343164257201,8582.671549586403,-3858.1749663875567,-3661.990543152139,-11679.779980001464,-11607.68803821952
1.9820999999997981,8550.285649570018,8596.19833948623,-3871.2374209602463,-3677.210279184548,-11698.757436830747,-11607.082297479921
1.9821999999997981,8567.076927263777,8609.445613425893,-3884.2430410699,-3692.6360229303946,-11717.704654522691,-11606.480250945939
1.9822999999997981,8583.725259764733,8622.453918703524,-3897.212383528607,-3708.284123864129,-11736.636019496273,-11605.896925565645
1.982399999999798,8600.234988828846,8635.236978640269,-3910.152907137865,-3724.1651033172616,-11755.54155246072,-11605.342749670845
1.982499999999798,8616.6542616498,8647.817064019813,-3923.0927653466815,-3740.320424610393,-11774.455693952747,-11604.825825251022
1.982599999999798,8632.940366420033,8660.16467210615,-3935.9973413470016,-3756.718903755244,-11793.306032784476,-11604.358066585033
1.982699999999798,8649.053168449096,8672.281423281222,-3948.840373010993,-3773.3286625013975,-11812.02872934893,-11603.950807877023
1.982799999999798,8665.002457667946,8684.192266058044,-3961.6393507358625,-3790.1593525732164,-11830.61970278408,-11603.611839884872
1.982899999999798,8680.801517866972,8695.915132648382,-3974.4136375665225,-3807.2279273054164,-11849.076556633667,-11603.347628335458
1.982999999999798,8696.467182069362,8707.448195522335,-3987.1797600950767,-3824.55163569033,-11867.390368244516,-11603.163885619737
1.983099999999798,8711.98319295586,8718.78301499967,-3999.930322821711,-3842.121200817347,-11885.521566584153,-11603.066635762156
1.983199999999798,8727.35645634051,8729.931060613333,-4012.663520668637,-3859.932199269792,-11903.451878667664,-11603.063404471439
1.983299999999798,8742.555516852657,8740.875642923704,-4025.34885349493,-3877.944129030849,-11921.12338396829,-11603.159624567674
1.983399999999798,8757.6028737155,8751.625258558432,-4038.000438796022,-3896.162317028095,-11938.538527274197,-11603.360658508363
1.983499999999798,8772.526292994597,8762.211155590865,-4050.6518878349484,-3914.6217032965505,-11955.727523131574,-11603.675254680835
1.983599999999798,8787.312364408226,8772.646705070772,-4063.3080462975163,-3933.3282151793987,-11972.686277531857,-11604.115042731572
1.983699999999798,8801.903302865774,8782.909317752823,-4075.929531510866,-3952.2261326362514,-11989.349876098013,-11604.68831940086
1.983799999999798,8816.292101083915,8792.985282139804,-4088.503886413857,-3971.290217181812,-12005.68586631992,-11605.40325609756
1.983899999999798,8830.502370890028,8802.890693460666,-4101.052586880977,-3990.5385469674247,-12021.699131337962,-11606.269838412169
1.983999999999798,8844.55288053704,8812.647269177389,-4113.604746794443,-4009.996978656184,-12037.39502679546,-11607.297428171363
1.984099999999798,8858.449834871732,8822.278951202008,-4126.188938993568,-4029.690096359277,-12052.773936203033,-11608.493806721404
1.984199999999798,8872.168533606091,8831.774005429306,-4138.796292359176,-4049.595910239185,-12067.800072456012,-11609.860425572091
1.984299999999798,8885.683479020012,8841.10813274241,-4151.401939967261,-4069.6625793306844,-12082.421939160535,-11611.399474888458
1.9843999999997979,8898.999325902325,8850.277396405403,-4164.004793175963,-4089.8653786383934,-12096.612019516417,-11613.118241981058
1.9844999999997979,8912.139700962733,8859.308343341147,-4176.630928525188,-4110.2242546177895,-12110.379479850648,-11615.027461872984
1.9845999999997979,8925.089823560565,8868.211241204759,-4189.282162842003,-4130.7356973077385,-12123.724054463963,-11617.130060650574
